id_lista,categoria,classe,geometria,nome_geografico,lat,long,uf
813,AER,pista_ponto_pouso,Linha,Aeródromo Francisco Lacerda Júnior,-23153,-50.6029,PR
814,AER,pista_ponto_pouso,Linha,Aeródromo Frigo Estrela,-20.2946,-50.4102,SP
815,AER,pista_ponto_pouso,Linha,Aeródromo Fronteira,-12.5269,-58.2353,MT
816,AER,pista_ponto_pouso,Linha,Aeródromo Fronteira,-20.2785,-49.1874,MG
817,AER,pista_ponto_pouso,Linha,Aeródromo Furnas,-20703,-46.3352,MG
818,AER,pista_ponto_pouso,Linha,Aeródromo Garça,-22.1825,-49.6562,SP
819,AER,pista_ponto_pouso,Linha,Aeródromo Gaudêncio Machado Ramos,-29.8115,-55.8949,RS
820,AER,pista_ponto_pouso,Linha,Aeródromo Geraldo Moacir Bordon,-21.7753,-52.1435,SP
821,AER,pista_ponto_pouso,Linha,Aeródromo Grupo Iowa,-13.0702,-45.9376,BA
822,AER,pista_ponto_pouso,Linha,Aeródromo Guajará-Mirim / Guajará-Mirim,-10787,-65285,RO
823,AER,pista_ponto_pouso,Linha,Aeródromo Guaporé,-28.8947,-51.8547,RS
824,AER,pista_ponto_pouso,Linha,Aeródromo Guaxupé,-21.3257,-46.7307,MG
825,AER,pista_ponto_pouso,Linha,Aeródromo Gurupá,-1.41097,-51.6368,PA
826,AER,pista_ponto_pouso,Linha,Aeródromo Hélio Wasum,-26.7819,-53.5037,SC
827,AER,pista_ponto_pouso,Linha,Aeródromo Helmuth Baungartem,-27.1604,-49.5425,SC
828,AER,pista_ponto_pouso,Linha,Aeródromo Herbert Mata Pires,-12402,-40.4745,BA
829,AER,pista_ponto_pouso,Linha,Aeródromo Hercilio Luz,-27.6703,-48553,SC
830,AER,pista_ponto_pouso,Linha,Aeródromo Hercilio Luz,-27.6709,-48.5418,SC
831,AER,pista_ponto_pouso,Linha,Aeródromo Heringer,-7.37516,-45.9897,MA
832,AER,pista_ponto_pouso,Linha,Aeródromo Hidrelétrica de Itumbiara,-18.4451,-49.2128,GO
833,AER,pista_ponto_pouso,Linha,Aeródromo Horizonte Azul,-13.1812,-53.2757,MT
834,AER,pista_ponto_pouso,Linha,Aeródromo Hotel Baiazinha,-16569,-57.8311,MT
835,AER,pista_ponto_pouso,Linha,Aeródromo Hotel Transamérica,-15.3542,-38.9986,BA
836,AER,pista_ponto_pouso,Linha,Aeródromo Hyran Garcete,-22358,-55.7644,MS
837,AER,pista_ponto_pouso,Linha,Aeródromo Iauaretê,0.610429,-69.1798,AM
838,AER,pista_ponto_pouso,Linha,Aeródromo Ibimirim,-8.53249,-37.6743,PE
839,AER,pista_ponto_pouso,Linha,Aeródromo Ibiporanga da Felicidade,-20.4675,-49.5294,SP
840,AER,pista_ponto_pouso,Linha,Aeródromo Ijuí,-28.3689,-53.8454,RS
841,AER,pista_ponto_pouso,Linha,Aeródromo Ilhas dos Macacos,-9.22828,-57.0169,MT
842,AER,pista_ponto_pouso,Linha,Aeródromo Independência,-22.2783,-53.3839,MS
843,AER,pista_ponto_pouso,Linha,Aeródromo Ingazeira,-10.1315,-56.7175,MT
844,AER,pista_ponto_pouso,Linha,Aeródromo Ipameri,-17.6861,-48.1614,GO
845,AER,pista_ponto_pouso,Linha,Aeródromo Ipe,-8.42794,-45.3102,PI
846,AER,pista_ponto_pouso,Linha,Aeródromo Ipiranga,-17.7464,-53.3453,MT
847,AER,pista_ponto_pouso,Linha,Aeródromo Ipiranga,-2.93759,-69.6955,AM
848,AER,pista_ponto_pouso,Linha,Aeródromo Irmãos Ribeiro,-22.1579,-46.7754,SP
849,AER,pista_ponto_pouso,Linha,Aeródromo Ismael Nunes,-28.2444,-49.8984,SC
850,AER,pista_ponto_pouso,Linha,Aeródromo Itacoatiara,-3.12642,-58.4826,AM
851,AER,pista_ponto_pouso,Linha,Aeródromo Itaituba,-4.24241,-56.0001,PA
852,AER,pista_ponto_pouso,Linha,Aeródromo Itapessoca,-7.65576,-34.8565,PE
853,AER,pista_ponto_pouso,Linha,Aeródromo Itapirucu,-4.51336,-44.0203,MA
854,AER,pista_ponto_pouso,Linha,Aeródromo Itaú de Minas,-20.7549,-46.7502,MG
855,AER,pista_ponto_pouso,Linha,Aeródromo Jacareacanga,-6.23339,-57777,PA
856,AER,pista_ponto_pouso,Linha,Aeródromo Jacarezinho,-21.1424,-50.9009,SP
857,AER,pista_ponto_pouso,Linha,Aeródromo Jaguará,-20.0402,-47.4215,MG
858,AER,pista_ponto_pouso,Linha,Aeródromo Jaguarão,-32.5404,-53.3837,RS
859,AER,pista_ponto_pouso,Linha,Aeródromo Japurá,-1.40316,-69.4227,AM
860,AER,pista_ponto_pouso,Linha,Aeródromo Jatapu,-1.71287,-58.5095,AM
861,AER,pista_ponto_pouso,Linha,Aeródromo Jbs Agropecuária Ltda,-20.7263,-51589,SP
862,AER,pista_ponto_pouso,Linha,Aeródromo Jequié,-13.8783,-40.0713,BA
863,AER,pista_ponto_pouso,Linha,Aeródromo Ji-Paraná / Ji-Paraná,-10.8713,-61846,RO
864,AER,pista_ponto_pouso,Linha,Aeródromo Jmf Campo Formoso,-10.4957,-40.4874,BA
865,AER,pista_ponto_pouso,Linha,Aeródromo Jn Resort,-19.4305,-44.3049,MG
866,AER,pista_ponto_pouso,Linha,Aeródromo João Correa da Rocha,-5.36896,-49.1381,PA
867,AER,pista_ponto_pouso,Linha,Aeródromo João Pinheiro,-17.7874,-46121,MG
868,AER,pista_ponto_pouso,Linha,Aeródromo José Bernardo,-21.4569,-41.0551,RJ
869,AER,pista_ponto_pouso,Linha,Aeródromo José Vicente Faria Lima,-21.8892,-50505,SP
870,AER,pista_ponto_pouso,Linha,Aeródromo Juína,-11.4198,-58.7098,MT
871,AER,pista_ponto_pouso,Linha,Aeródromo Júlio Bélem,-2.67147,-56.7761,AM
872,AER,pista_ponto_pouso,Linha,Aeródromo Júlio de Castilhos,-29.1538,-53.7431,RS
873,AER,pista_ponto_pouso,Linha,Aeródromo Juruena,-10.3135,-58.4952,MT
874,AER,pista_ponto_pouso,Linha,Aeródromo Juruti,-2.18653,-56.09,PA
875,AER,pista_ponto_pouso,Linha,Aeródromo Kareli,-6.63981,-36654,RN
876,AER,pista_ponto_pouso,Linha,Aeródromo Lábrea,-7.27852,-64.7696,AM
877,AER,pista_ponto_pouso,Linha,Aeródromo Lagoa da Prata,-20.0636,-45.5563,MG
878,AER,pista_ponto_pouso,Linha,Aeródromo Lagoa do Taboca,-17.17,-45.6465,MG
879,AER,pista_ponto_pouso,Linha,Aeródromo Lagoa Santa,-19662,-43.8969,MG
880,AER,pista_ponto_pouso,Linha,Aeródromo Laranjal,-0.792972,-52.4893,AP
881,AER,pista_ponto_pouso,Linha,Aeródromo Lauro Antônio da Costa,-27287,-50.6044,SC
882,AER,pista_ponto_pouso,Linha,Aeródromo Lauro Carneiro de Loyola,-26.2245,-48.7974,SC
883,AER,pista_ponto_pouso,Linha,Aeródromo Lauro Kurtz,-28.2438,-52.3277,RS
884,AER,pista_ponto_pouso,Linha,Aeródromo Lavras,-21.2403,-44964,MG
885,AER,pista_ponto_pouso,Linha,Aeródromo Leite Lopes,-21134,-47.7746,SP
886,AER,pista_ponto_pouso,Linha,Aeródromo Leopoldina,-21.4681,-42727,MG
887,AER,pista_ponto_pouso,Linha,Aeródromo Lins,-21.6638,-49.7298,SP
888,AER,pista_ponto_pouso,Linha,Aeródromo Lucélia,-21.7488,-51.0172,SP
889,AER,pista_ponto_pouso,Linha,Aeródromo Luís Eduardo Magalhães,-12068,-45.7121,BA
890,AER,pista_ponto_pouso,Linha,Aeródromo Luiz Eduardo Magalhães,-15.5288,-55.1411,MT
891,AER,pista_ponto_pouso,Linha,Aeródromo Machado,-21678,-45.8408,MG
892,AER,pista_ponto_pouso,Linha,Aeródromo Maestro Wilson Fonseca,-2.42221,-54.7926,PA
893,AER,pista_ponto_pouso,Linha,Aeródromo Maggi Agropecuária,-22.6171,-50.0908,SP
894,AER,pista_ponto_pouso,Linha,Aeródromo Major Brigadeiro Doorgal Borges,-21.2675,-43761,MG
895,AER,pista_ponto_pouso,Linha,Aeródromo Major José Ignácio,-22.0511,-48.0958,SP
896,AER,pista_ponto_pouso,Linha,Aeródromo Major Neodo S. Pereira,-24.8075,-49.9601,PR
897,AER,pista_ponto_pouso,Linha,Aeródromo Manicoré,-5.81117,-61.2785,AM
898,AER,pista_ponto_pouso,Linha,Aeródromo Manoel Ribas,-24.5297,-51.6516,PR
899,AER,pista_ponto_pouso,Linha,Aeródromo Maragogipe,-23.4573,-54.3003,MS
900,AER,pista_ponto_pouso,Linha,Aeródromo Marcelo Pires Halzhausen,-22.6387,-50.4562,SP
901,AER,pista_ponto_pouso,Linha,Aeródromo Marchesan S.A,-21.6293,-48.3933,SP
902,AER,pista_ponto_pouso,Linha,Aeródromo Marcos da Cunha,-12.3605,-46.1358,BA
903,AER,pista_ponto_pouso,Linha,Aeródromo Marechal Thaumaturgo,-8.9595,-72.7795,AC
904,AER,pista_ponto_pouso,Linha,Aeródromo Mária Spada,-17.5218,-42.3888,MG
905,AER,pista_ponto_pouso,Linha,Aeródromo Mário de Almeida Franco,-19.7651,-47.9648,MG
906,AER,pista_ponto_pouso,Linha,Aeródromo Mário Pereira Lopes,-21.8745,-47.9038,SP
907,AER,pista_ponto_pouso,Linha,Aeródromo Mata Serena,-13.7719,-46775,GO
908,AER,pista_ponto_pouso,Linha,Aeródromo Mathovi,-9.83906,-55.4662,MT
909,AER,pista_ponto_pouso,Linha,Aeródromo Maturacá,0.631341,-66.1182,AM
910,AER,pista_ponto_pouso,Linha,Aeródromo Maués,-3.37158,-57.7257,AM
911,AER,pista_ponto_pouso,Linha,Aeródromo Mello Viana,-21.7889,-45.2681,MG
912,AER,pista_ponto_pouso,Linha,Aeródromo Michels Aviação Agrícola Ltda,-13.5326,-58.7652,MT
913,AER,pista_ponto_pouso,Linha,Aeródromo Mina Caraíba,-9.82917,-39.8876,BA
914,AER,pista_ponto_pouso,Linha,Aeródromo Ministro Victor Konder,-26.8791,-48.6503,SC
915,AER,pista_ponto_pouso,Linha,Aeródromo Mirassol,-20.8069,-49485,SP
916,AER,pista_ponto_pouso,Linha,Aeródromo Mocambinho,-15.0926,-43.9795,MG
917,AER,pista_ponto_pouso,Linha,Aeródromo Mococa,-21.4872,-47.0338,SP
918,AER,pista_ponto_pouso,Linha,Aeródromo Modelo Ii,-21.1622,-53.2838,MS
919,AER,pista_ponto_pouso,Linha,Aeródromo Moisés Lupion,-23.7626,-50.2632,PR
920,AER,pista_ponto_pouso,Linha,Aeródromo Moji Mirim,-22.4109,-46.9056,SP
921,AER,pista_ponto_pouso,Linha,Aeródromo Monte Alegre,-1.99549,-54.0801,PA
922,AER,pista_ponto_pouso,Linha,Aeródromo Monte Dourado,-0.887732,-52.6036,PA
923,AER,pista_ponto_pouso,Linha,Aeródromo Monte Santo,-21.1758,-46.9572,MG
924,AER,pista_ponto_pouso,Linha,Aeródromo Monte Verde,-9.94284,-57.4859,MT
925,AER,pista_ponto_pouso,Linha,Aeródromo Monte Verde,-22.86,-46.0375,MG
926,AER,pista_ponto_pouso,Linha,Aeródromo Morrinhos,-17762,-49.1217,GO
927,AER,pista_ponto_pouso,Linha,Aeródromo Morro do Chapéu Ii,-14.9585,-55801,MT
928,AER,pista_ponto_pouso,Linha,Aeródromo Moura,-1.46183,-61.6328,AM
929,AER,pista_ponto_pouso,Linha,Aeródromo Mucuri,-18.0486,-39.8644,BA
930,AER,pista_ponto_pouso,Linha,Aeródromo Municipal de São João da Boa Vista,-22.0183,-46.8408,SP
931,AER,pista_ponto_pouso,Linha,Aeródromo Municipal José Figueiredo,-20.7316,-46.6622,MG
932,AER,pista_ponto_pouso,Linha,Aeródromo Nacional de Aviação,-16.6255,-49.3494,GO
933,AER,pista_ponto_pouso,Linha,Aeródromo Nacional de Grafite Ii,-15.8239,-41.0854,MG
934,AER,pista_ponto_pouso,Linha,Aeródromo Nazaré da Felicidade,-17.8543,-45.2486,MG
935,AER,pista_ponto_pouso,Linha,Aeródromo Nelson Garafolo,-22.6959,-48.5766,SP
936,AER,pista_ponto_pouso,Linha,Aeródromo Nelson Pizzani,-27.2125,-50.9558,SC
937,AER,pista_ponto_pouso,Linha,Aeródromo Nilo Peçanha,-8.06208,-52.1703,PA
938,AER,pista_ponto_pouso,Linha,Aeródromo Normândia,3.87976,-59.6237,RR
939,AER,pista_ponto_pouso,Linha,Aeródromo Nortelândia,-14.4739,-56.7667,MT
940,AER,pista_ponto_pouso,Linha,Aeródromo Nova Olinda do Norte,-3.88893,-59.0806,AM
941,AER,pista_ponto_pouso,Linha,Aeródromo Nova Ponte,-19.1983,-47.7285,MG
942,AER,pista_ponto_pouso,Linha,Aeródromo Nova Prata,-28.8044,-51.6015,RS
943,AER,pista_ponto_pouso,Linha,Aeródromo Novo Campo,-8.83494,-67.3125,AM
944,AER,pista_ponto_pouso,Linha,Aeródromo Novo Hamburgo,-29.6966,-51.0817,RS
945,AER,pista_ponto_pouso,Linha,Aeródromo Novo Horizonte,-21.4975,-49.2344,SP
946,AER,pista_ponto_pouso,Linha,Aeródromo Novo Progresso,-7.12496,-55.4021,PA
947,AER,pista_ponto_pouso,Linha,Aeródromo Óbidos,-1.86713,-55.5144,PA
948,AER,pista_ponto_pouso,Linha,Aeródromo Olavo Cecco Rigon,-27.1801,-52.0517,SC
949,AER,pista_ponto_pouso,Linha,Aeródromo Oliveira,-20.7146,-44.8653,MG
950,AER,pista_ponto_pouso,Linha,Aeródromo Oriçanga de Abreu,-14.1183,-46.3454,GO
951,AER,pista_ponto_pouso,Linha,Aeródromo Oriximiná,-1.71373,-55.8368,PA
952,AER,pista_ponto_pouso,Linha,Aeródromo Ouricuri,-7.87608,-40.0917,PE
953,AER,pista_ponto_pouso,Linha,Aeródromo Ourilândia do Norte,-6.7631,-51.0515,PA
954,AER,pista_ponto_pouso,Linha,Aeródromo Ouro Branco,-16.7111,-47015,MG
955,AER,pista_ponto_pouso,Linha,Aeródromo Ouro Fino,-22.2972,-46.3925,MG
956,AER,pista_ponto_pouso,Linha,Aeródromo Palmeira das Missoes,-27.9018,-53.3305,RS
957,AER,pista_ponto_pouso,Linha,Aeródromo Palmeiras de Goiás,-16.8251,-49.8794,GO
958,AER,pista_ponto_pouso,Linha,Aeródromo Palmeiras do Javari,-5.12706,-72.8094,AM
959,AER,pista_ponto_pouso,Linha,Aeródromo Papulha - Carlos Ddrummond de Andrade,-19.8509,-43.95,MG
960,AER,pista_ponto_pouso,Linha,Aeródromo Paracatu,-17.2425,-46.8829,MG
961,AER,pista_ponto_pouso,Linha,Aeródromo Pará de Minas,-19.8426,-44.6008,MG
962,AER,pista_ponto_pouso,Linha,Aeródromo Paragominas,-3.02012,-47.3174,PA
963,AER,pista_ponto_pouso,Linha,Aeródromo Paraguaçu,-21.5597,-45.7513,MG
964,AER,pista_ponto_pouso,Linha,Aeródromo Paraguaçu Paulista,-22.4288,-50.6083,SP
965,AER,pista_ponto_pouso,Linha,Aeródromo Paranã,-12.6279,-47.8461,TO
966,AER,pista_ponto_pouso,Linha,Aeródromo Pari-Cachoeira,0.265084,-69.7939,AM
967,AER,pista_ponto_pouso,Linha,Aeródromo Parque Manoelito Argolo,-11.9603,-38.0028,BA
968,AER,pista_ponto_pouso,Linha,Aeródromo Pauini,-7.71263,-66.9966,AM
969,AER,pista_ponto_pouso,Linha,Aeródromo Paulino Ribeiro de Andrade,-20.9249,-51.3818,SP
970,AER,pista_ponto_pouso,Linha,Aeródromo Paulistana,-8.15988,-41.1514,PI
971,AER,pista_ponto_pouso,Linha,Aeródromo Pch - Buriti,-19.3413,-52.69,MS
972,AER,pista_ponto_pouso,Linha,Aerodrómo Pch Garganta da Jararaca,-13.3875,-57.6178,MT
973,AER,pista_ponto_pouso,Linha,Aerodrómo Pch Paranatinga Ii,-13878,-53.2394,MT
974,AER,pista_ponto_pouso,Linha,Aeródromo Pederneiras,-22.3072,-48.7734,SP
975,AER,pista_ponto_pouso,Linha,Aeródromo Pedro Afonso,-8.97758,-48.2256,TO
976,AER,pista_ponto_pouso,Linha,Aeródromo Pedro Morganti,-22.7116,-47.6181,SP
977,AER,pista_ponto_pouso,Linha,Aeródromo Piatã,-13.1657,-41.7718,BA
978,AER,pista_ponto_pouso,Linha,Aeródromo Piaus,-8.80355,-49.9759,PA
979,AER,pista_ponto_pouso,Linha,Aeródromo Poconé,-16.27,-56.6515,MT
980,AER,pista_ponto_pouso,Linha,Aeródromo Ponte Nova,-20.4028,-42.9157,MG
981,AER,pista_ponto_pouso,Linha,Aeródromo Pontes e Lacerda,-15.1934,-59.3848,MT
982,AER,pista_ponto_pouso,Linha,Aeródromo Pontezinha,-15.2598,-46.7623,MG
983,AER,pista_ponto_pouso,Linha,Aeródromo Porecatu,-22.7761,-51.3633,PR
984,AER,pista_ponto_pouso,Linha,Aeródromo Porto Bonito,-23.3441,-53.8723,MS
985,AER,pista_ponto_pouso,Linha,Aeródromo Porto Cajueiro,-14.8827,-45.3407,MG
986,AER,pista_ponto_pouso,Linha,Aeródromo Porto de Moz,-1.73866,-52239,PA
987,AER,pista_ponto_pouso,Linha,Aeródromo Porto dos Gaúchos,-11.5401,-57.3783,MT
988,AER,pista_ponto_pouso,Linha,Aeródromo Porto Jofre,-17.3591,-56.7739,MT
989,AER,pista_ponto_pouso,Linha,Aeródromo Posto Leonardo Vilas Boas,-12.1996,-53.3838,MT
990,AER,pista_ponto_pouso,Linha,Aeródromo Pousada das Águas,-23.2898,-52.1297,PR
991,AER,pista_ponto_pouso,Linha,Aeródromo Pousada Santa Rosa,-8.86296,-57.4206,MT
992,AER,pista_ponto_pouso,Linha,Aeródromo Prado,-17297,-39.2712,BA
993,AER,pista_ponto_pouso,Linha,Aerodromo Prainha,-7.17263,-59.8391,AM
994,AER,pista_ponto_pouso,Linha,Aeródromo Prainha,-1.77911,-53.4919,PA
995,AER,pista_ponto_pouso,Linha,Aeródromo Presidente Castro Pinto,-7.14823,-34.9509,PB
996,AER,pista_ponto_pouso,Linha,Aeródromo Presidente João Batista Figueiredo,-11.8852,-55.5865,MT
997,AER,pista_ponto_pouso,Linha,Aeródromo Presidente Prudente,-22.1749,-51.4245,SP
998,AER,pista_ponto_pouso,Linha,Aeródromo Primavera,-12.6148,-52.1536,MT
999,AER,pista_ponto_pouso,Linha,Aeródromo Primavera do Leste,-15.5632,-54.3303,MT
1000,AER,pista_ponto_pouso,Linha,Aeródromo Primo Bitti,-19.8257,-40.1025,ES
1001,AER,pista_ponto_pouso,Linha,Aeródromo Professora Francisca Cardoso,-7.24623,-35174,PB
1002,AER,pista_ponto_pouso,Linha,Aeródromo Professor Maurício Joppert,-17.2956,-43.9589,MG
1003,AER,pista_ponto_pouso,Linha,Aeródromo Quatro Ventos,-18.9738,-48.1051,MG
1004,AER,pista_ponto_pouso,Linha,Aeródromo Rachid Saliba,-21.0434,-45.8683,MG
1005,AER,pista_ponto_pouso,Linha,Aeródromo Rancho Donana,-22.9605,-49.1494,SP
1006,AER,pista_ponto_pouso,Linha,Aeródromo Rancho Enagri,-16957,-53.5687,MT
1007,AER,pista_ponto_pouso,Linha,Aeródromo Rancho Maria e Tereza,-10.8271,-65.2299,RO
1008,AER,pista_ponto_pouso,Linha,Aeródromo Recanto das Águias,-23.2455,-51.8756,PR
1009,AER,pista_ponto_pouso,Linha,Aeródromo Recreio,-22.6765,-55.5437,MS
1010,AER,pista_ponto_pouso,Linha,Aeródromo Regional Orlando Villa Boas,-10.17,-54.9539,MT
1011,AER,pista_ponto_pouso,Linha,Aeródromo Regional Sul,-28.6755,-49.0597,SC
1012,AER,pista_ponto_pouso,Linha,Aeródromo Resende,-22.4785,-44.4805,RJ
1013,AER,pista_ponto_pouso,Linha,Aeródromo Rio Alegre,-22.5726,-52.5151,SP
1014,AER,pista_ponto_pouso,Linha,Aeródromo Rio Claro,-22431,-47.5621,SP
1015,AER,pista_ponto_pouso,Linha,Aeródromo Rio do Sangue,-11.5217,-58.1725,MT
1016,AER,pista_ponto_pouso,Linha,Aeródromo Rio Paranaíba,-19.2133,-46.2392,MG
1017,AER,pista_ponto_pouso,Linha,Aeródromo Rio Vermelho Açúcar e Álcool,-21.3142,-51.3708,SP
1018,AER,pista_ponto_pouso,Linha,Aeródromo Rolim de Moura,-11.6555,-61.7759,RO
1019,AER,pista_ponto_pouso,Linha,Aeródromo Romeu Zema,-19.5636,-46.9599,MG
1020,AER,pista_ponto_pouso,Linha,Aeródromo Rondonópolis,-16.5859,-54.7249,MT
1021,AER,pista_ponto_pouso,Linha,Aeródromo Rosada,-19.4297,-54.5886,MS
1022,AER,pista_ponto_pouso,Linha,Aeródromo Rosana Camargo,-21.0917,-50.2437,SP
1023,AER,pista_ponto_pouso,Linha,Aeródromo Rosário do Sul,-30.2775,-54.9245,RS
1024,AER,pista_ponto_pouso,Linha,Aeródromo Rural Verde,-12.6385,-43.5771,BA
1025,AER,pista_ponto_pouso,Linha,Aeródromo Sacramento,-19.8926,-47.4215,MG
1026,AER,pista_ponto_pouso,Linha,Aeródromo Saicã,-29.9002,-54.9296,RS
1027,AER,pista_ponto_pouso,Linha,Aeródromo Salgado Filho,-29.9948,-51.1711,RS
1028,AER,pista_ponto_pouso,Linha,Aeródromo Salinópolis,-0.696228,-47.3371,PA
1029,AER,pista_ponto_pouso,Linha,Aeródromo Salso,-33.2176,-53.2682,RS
1030,AER,pista_ponto_pouso,Linha,Aeródromo Salto Augusto,-8.8968,-58.5496,MT
1031,AER,pista_ponto_pouso,Linha,Aeródromo Salvaterra Ii,-17.1968,-45.7626,MG
1032,AER,pista_ponto_pouso,Linha,Aeródromo Santa Cruz do Sul,-29684,-52.4122,RS
1033,AER,pista_ponto_pouso,Linha,Aeródromo Santa Genoveva,-16632,-49221,GO
1034,AER,pista_ponto_pouso,Linha,Aeródromo Santa Izabel do Rio Negro,-0.37824,-64.9951,AM
1035,AER,pista_ponto_pouso,Linha,Aeródromo Santa Maria,-11.1652,-52.8244,MT
1036,AER,pista_ponto_pouso,Linha,Aeródromo Santa Marta I,-8.54149,-50.6516,PA
1037,AER,pista_ponto_pouso,Linha,Aeródromo Santa Mônica,-12065,-47.7209,TO
1038,AER,pista_ponto_pouso,Linha,Aeródromo Santana do Araguaia,-9.31957,-50.3287,PA
1039,AER,pista_ponto_pouso,Linha,Aeródromo Santa Rosa,-27.9065,-54.5207,RS
1040,AER,pista_ponto_pouso,Linha,Aeródromo Santa Rosa do Purus,-9.44649,-70.4833,AC
1041,AER,pista_ponto_pouso,Linha,Aeródromo Santa Terezinha,-27.1712,-51.5536,SC
1042,AER,pista_ponto_pouso,Linha,Aeródromo Santo Aantônio do Amparo,-20.9134,-44.8931,MG
1043,AER,pista_ponto_pouso,Linha,Aeródromo Santo Ângelo,-28282,-54.1707,RS
1044,AER,pista_ponto_pouso,Linha,Aeródromo Santo Antônio do Leverger,-15.8532,-56.0874,MT
1045,AER,pista_ponto_pouso,Linha,Aeródromo Santo Expedito,-21143,-51.5441,SP
1046,AER,pista_ponto_pouso,Linha,Aeródromo Santos Dumont,-15.6931,-58.1082,MT
1047,AER,pista_ponto_pouso,Linha,Aeródromo Santos Dumont,-25.5403,-48.5313,PR
1048,AER,pista_ponto_pouso,Linha,Aeródromo São Borja,-28.6548,-56.0346,RS
1049,AER,pista_ponto_pouso,Linha,Aeródromo São Félix do Xingu,-6.64162,-51954,PA
1050,AER,pista_ponto_pouso,Linha,Aeródromo São Gabriel,-30.3459,-54.2677,RS
1051,AER,pista_ponto_pouso,Linha,Aeródromo São Gotardo,-19.3478,-46.1039,MG
1052,AER,pista_ponto_pouso,Linha,Aeródromo São João da Barra,-21.6381,-41.0288,RJ
1053,AER,pista_ponto_pouso,Linha,Aeródromo São João Del Rei,-21085,-44.2252,MG
1054,AER,pista_ponto_pouso,Linha,Aeródromo São Joaquim,1.71543,-69396,AM
1055,AER,pista_ponto_pouso,Linha,Aeródromo São Joaquim da Barra,-20594,-47.8414,SP
1056,AER,pista_ponto_pouso,Linha,Aeródromo São Jose,-15.2338,-54.7522,MT
1057,AER,pista_ponto_pouso,Linha,Aeródromo São José,-14.1503,-57.7848,MT
1058,AER,pista_ponto_pouso,Linha,Aeródromo São José,-2.57455,-54.7337,PA
1059,AER,pista_ponto_pouso,Linha,Aeródromo São Lourenço,-22.0907,-45.0446,MG
1060,AER,pista_ponto_pouso,Linha,Aeródromo São Lourenço do Sul,-31.3834,-52.0326,RS
1061,AER,pista_ponto_pouso,Linha,Aeródromo São Luíz,-12.9166,-45.7229,BA
1062,AER,pista_ponto_pouso,Linha,Aeródromo São Luiz Gonzaga,-28.3766,-55.0367,RS
1063,AER,pista_ponto_pouso,Linha,Aeródromo São Miguel do Iguaçu,-25.3909,-54.2682,PR
1064,AER,pista_ponto_pouso,Linha,Aeródromo São Pedro,-20.0758,-44.7289,MG
1065,AER,pista_ponto_pouso,Linha,Aeródromo São Pedro,-22.5831,-47.8959,SP
1066,AER,pista_ponto_pouso,Linha,Aeródromo São Sebastião do Paraíso,-20.9482,-46.9831,MG
1067,AER,pista_ponto_pouso,Linha,Aeródromo São Sepé,-30.1823,-53.5793,RS
1068,AER,pista_ponto_pouso,Linha,Aeródromo São Simão,-15.9147,-60.1481,MT
1069,AER,pista_ponto_pouso,Linha,Aeródromo São Vicente,-14.5198,-59.7798,MT
1070,AER,pista_ponto_pouso,Linha,Aeródromo Satélite Aviação Agrícola Ltda,-13.5416,-52.2081,MT
1071,AER,pista_ponto_pouso,Linha,Aeródromo Sebastião Gomes de Souza,-20.4389,-45.9925,MG
1072,AER,pista_ponto_pouso,Linha,Aeródromo Sebastião José Pereira,-14.9239,-41.9579,BA
1073,AER,pista_ponto_pouso,Linha,Aeródromo Sementes Petrovina,-16.8492,-54.0651,MT
1074,AER,pista_ponto_pouso,Linha,Aeródromo Serafin Enoss Bertaso,-27.1341,-52.6597,SC
1075,AER,pista_ponto_pouso,Linha,Aeródromo Serra da Borda,-18957,-55.0831,MS
1076,AER,pista_ponto_pouso,Linha,Aeródromo Serra da Borda,-14.8331,-59.6849,MT
1077,AER,pista_ponto_pouso,Linha,Aeródromo Serra da Capivara,-9.08343,-42.6447,PI
1078,AER,pista_ponto_pouso,Linha,Aeródromo Serra da Pintura,-15.5674,-51211,GO
1079,AER,pista_ponto_pouso,Linha,Aeródromo Serra do Cipó,-19.3989,-43.7466,MG
1080,AER,pista_ponto_pouso,Linha,Aeródromo Serra do Sol,4.94846,-60.4576,RR
1081,AER,pista_ponto_pouso,Linha,Aeródromo Serra Negra,-14.4091,-60.2084,MT
1082,AER,pista_ponto_pouso,Linha,Aeródromo Sesc Pantanal,-16.4973,-56.4227,MT
1083,AER,pista_ponto_pouso,Linha,Aeródromo Sesc Serra Azul,-14.4773,-55.7129,MT
1084,AER,pista_ponto_pouso,Linha,Aeródromo Sete Povos,-12.8639,-46.1632,BA
1085,AER,pista_ponto_pouso,Linha,Aeródromo Silvestre,0.849713,-51.9073,AP
1086,AER,pista_ponto_pouso,Linha,Aeródromo Simasa,-4.87107,-47.3908,MA
1087,AER,pista_ponto_pouso,Linha,Aeródromo Sítio Limoeiro,-23.1458,-48.3094,SP
1088,AER,pista_ponto_pouso,Linha,Aeródromo Sítio Pouso do Aviador,-20485,-54.4832,MS
1089,AER,pista_ponto_pouso,Linha,Aeródromo Sobradinho,-9.4623,-40.8243,BA
1090,AER,pista_ponto_pouso,Linha,Aeródromo Sócrates Mariani Bittencourt,-14.2555,-41.8165,BA
1091,AER,pista_ponto_pouso,Linha,Aeródromo Solag - Sol e Lua Aviação Agrícola,-13.3249,-56.05,MT
